날짜,요일,고객수,평균기온...,최저기온...,최고기온...,강수량.mm.,구글.검색량,네이버.검색량,확진자,사망자,완치자,지하철_승하차인원,공휴일,복날,방학여부,도마1동인구,도마2동인구,변동인구
2020-05-14,목,54,19.9,11.8,27.8,NA,NA,15.91559,0,0,1,172436,0,0,0,15169,18524,16515
2020-05-15,금,78,16.7,15.2,19.9,24.9,NA,22.67523,0,0,0,167692,0,0,0,15169,18524,16514
2020-05-16,토,71,17.9,15.9,20.8,0,NA,22.31529,0,0,0,130123,0,0,0,15169,18524,16513
2020-05-17,일,54,21.2,15.9,28.5,NA,77,19.83092,1,0,0,92268,0,0,0,15169,18524,16512
2020-05-18,월,57,20.2,13.9,27.3,7.6,NA,16.2249,0,0,0,163519,0,0,0,15169,18524,16511
2020-05-19,화,63,13.5,11.7,16.7,3.3,NA,15.37953,0,0,0,159103,0,0,0,15169,18524,16511
2020-05-20,수,45,14.5,8.6,20.7,NA,NA,14.8919,0,0,0,174473,0,0,0,15169,18524,16511
2020-05-21,목,48,17.5,10.1,23.5,NA,NA,15.29367,0,0,0,174096,0,0,0,15169,18524,16511
2020-05-22,금,60,19.1,14.5,25.7,8.3,NA,17.95526,0,0,0,188374,0,0,0,15169,18524,16511
2020-05-23,토,56,20.6,14.6,26.3,NA,NA,21.22446,1,0,1,136780,0,0,0,15169,18524,16511
2020-05-24,일,73,19.8,16.2,24,2.8,71,19.59646,0,0,0,91254,0,0,0,15169,18524,16511
2020-05-25,월,59,17.8,14.4,22.2,NA,NA,14.17972,0,0,0,174259,0,0,0,15169,18524,16511
2020-05-26,화,50,19.6,14.9,24.9,0,NA,14.57929,0,0,0,173166,0,0,0,15169,18524,16511
2020-05-27,수,55,19.1,13.4,25.2,0,NA,13.57212,0,0,0,176405,0,0,0,15169,18524,16511
2020-05-28,목,38,19.1,12.7,25.3,NA,NA,13.26061,0,0,0,174908,0,0,0,15169,18524,16511
2020-05-29,금,65,21.5,16.1,27.6,NA,NA,17.19135,0,0,2,193376,0,0,0,15169,18524,16511
2020-05-30,토,58,22.7,15.8,29.1,NA,NA,20.45834,0,0,0,133125,0,0,0,15169,18524,16511
2020-05-31,일,59,21.9,16.7,27.3,NA,58,19.22331,1,0,0,94242,0,0,0,15169,18524,16511
2020-06-01,월,53,21.1,16.3,26.5,0.6,NA,12.5,0,0,0,174166,0,0,0,15167,18524,16509
2020-06-02,화,62,20.1,15,23.2,0,NA,13.30353,0,0,0,169128,0,0,0,15165,18524,16507
2020-06-03,수,49,23.3,19.3,28.8,0,NA,13.19236,0,0,0,175059,0,0,0,15163,18524,16505
2020-06-04,목,41,25.3,21.9,30.9,NA,NA,14.7455,0,0,0,178651,0,0,0,15161,18524,16503
2020-06-05,금,68,25.4,22,30.8,NA,NA,18.59699,0,0,0,192939,0,0,0,15159,18524,16501
2020-06-06,토,64,24.7,20,31.3,3.4,NA,21.65265,0,0,0,121570,1,0,0,15157,18523,16499
2020-06-07,일,63,24,20.3,30.1,0,55,18.82485,0,0,0,94418,0,0,0,15155,18522,16497
2020-06-08,월,57,26.2,19.4,32.7,NA,NA,13.07458,0,0,1,173094,0,0,0,15153,18521,16495
2020-06-09,화,54,27.3,20.3,34.3,NA,NA,13.52478,0,0,0,176620,0,0,0,15151,18520,16493
2020-06-10,수,53,26.1,21.6,34.2,58.7,NA,15.08123,0,0,0,171120,0,0,0,15149,18519,16491
2020-06-11,목,51,25.4,20.9,30.8,27.7,NA,14.2876,0,0,0,175119,0,0,0,15147,18518,16489
2020-06-12,금,63,24.4,22,26.6,3.6,NA,18.82264,0,0,0,188033,0,0,0,15145,18517,16487
2020-06-13,토,73,24.4,21.1,29.9,19.6,NA,21.22336,0,0,0,128327,0,0,0,15143,18516,16485
2020-06-14,일,57,24.4,21.3,28.3,0.8,66,18.95033,0,0,0,94203,0,0,0,15141,18515,16483
2020-06-15,월,81,23.3,18.7,29,NA,NA,13.46204,0,0,0,181221,0,0,0,15139,18514,16481
2020-06-16,화,56,24.2,18.7,29.5,NA,NA,13.05697,3,0,0,176266,0,0,0,15137,18513,16479
2020-06-17,수,66,23.5,20.5,27.8,NA,NA,13.27161,5,0,0,165716,0,0,0,15136,18512,16477
2020-06-18,목,59,20.9,19.9,22.2,0.7,NA,14.2931,7,0,1,156516,0,0,0,15135,18511,16475
2020-06-19,금,73,24,18.8,29.2,0,NA,16.84682,6,0,0,168231,0,0,0,15134,18510,16473
2020-06-20,토,87,24.8,20.2,29.4,0.1,NA,19.2057,5,0,0,98299,0,0,0,15133,18509,16471
2020-06-21,일,89,26.2,20.4,32.2,NA,77,17.59092,10,0,0,67802,0,0,0,15132,18508,16469
2020-06-22,월,52,27.2,20.7,33.8,NA,NA,12.20059,0,0,0,146707,0,0,0,15131,18507,16467
2020-06-23,화,55,27,21.8,31.6,NA,NA,12.62328,4,0,0,145081,0,0,0,15130,18508,16465
2020-06-24,수,62,23,21.3,26.2,7.3,NA,14.62662,8,0,0,140411,0,0,0,15129,18509,16463
2020-06-25,목,60,21.8,20.2,22.8,3.9,NA,13.59633,4,0,0,142794,0,0,0,15128,18510,16461
2020-06-26,금,66,23.2,19.7,27.6,0.1,NA,16.77637,4,0,0,157398,0,0,0,15127,18511,16459
2020-06-27,토,65,24.6,20,30.3,0,NA,18.6146,2,0,0,98247,0,0,0,15126,18511,16457
2020-06-28,일,53,24.8,19.7,30,NA,69,17.40599,6,0,0,69442,0,0,0,15125,18511,16455
2020-06-29,월,66,22.4,20.3,27.6,41.5,NA,13.39269,2,0,0,145430,0,0,0,15124,18511,16453
2020-06-30,화,77,20.3,18.3,21.5,24.5,NA,13.58422,5,0,0,136960,0,0,0,15123,18511,16454
2020-07-01,수,55,20.9,17.3,24.3,0.2,NA,12.70143,4,0,0,147801,0,0,0,15122,18511,16453
2020-07-02,목,42,23.5,17.7,28.8,NA,NA,12.74876,1,0,0,148219,0,0,0,15121,18511,16452
2020-07-03,금,41,22,19.1,24.6,1,NA,17.34655,4,0,1,157244,0,0,0,15120,18511,16451
2020-07-04,토,47,21.7,18.8,26.6,0,NA,19.96851,3,0,0,101625,0,0,0,15119,18511,16450
2020-07-05,일,43,23.5,20.2,27,NA,48,16.85562,8,0,3,70467,0,0,0,15118,18511,16449
2020-07-06,월,49,24.3,19.9,29.5,0.2,NA,12.0663,2,1,1,150524,0,0,0,15117,18511,16448
2020-07-07,화,44,24.7,22.5,28.7,0.2,NA,12.47908,2,0,1,150296,0,0,0,15116,18511,16447
2020-07-08,수,41,25.2,20.2,30.2,NA,NA,12.96451,2,0,5,150681,0,0,0,15115,18511,16446
2020-07-09,목,51,26.6,21.3,31.6,NA,NA,12.79499,6,0,6,148966,0,0,0,15114,18511,16445
2020-07-10,금,59,25.4,22.1,29.2,9.5,NA,16.56943,7,0,5,153902,0,0,0,15113,18511,16444
2020-07-11,토,54,26.2,23.5,29.4,NA,NA,17.63935,2,0,16,101701,0,0,0,15112,18511,16443
2020-07-12,일,55,22.2,18.9,25.7,43.8,63,18.37244,1,0,3,67576,0,0,0,15111,18511,16442
2020-07-13,월,41,18.8,17.7,19.7,117.9,NA,12.98432,0,0,0,138447,0,0,0,15111,18511,16441
2020-07-14,화,46,19.9,18.9,21.6,6.1,NA,12.01897,1,0,2,152472,0,0,1,15111,18511,16440
2020-07-15,수,34,21.1,19,25.1,9.3,NA,12.53852,3,0,4,156020,0,0,1,15111,18511,16439
2020-07-16,목,83,23.2,19.2,28.2,NA,NA,25.67695,1,0,5,159519,0,1,1,15111,18511,16438
2020-07-17,금,55,25,19.9,30.9,NA,NA,17.79675,1,0,3,170020,0,0,1,15111,18511,16437
2020-07-18,토,50,25,21.8,29.1,NA,NA,18.14789,0,0,9,111872,0,0,1,15111,18511,16436
2020-07-19,일,55,25.6,21,29.9,7.2,66,17.46213,1,0,3,77102,0,0,1,15111,18511,16435
2020-07-20,월,75,24.5,22.5,29.3,20.2,NA,12.74656,0,0,0,151788,0,0,1,15111,18511,16434
2020-07-21,화,35,25.9,22,30,NA,NA,11.82304,0,0,11,162073,0,0,1,15111,18511,16433
2020-07-22,수,35,23.5,21.8,25.2,25.1,NA,12.73335,0,0,13,156896,0,0,1,15111,18511,16432
2020-07-23,목,38,21.7,20.8,22.9,52.8,NA,13.28042,0,0,4,149106,0,0,1,15111,18511,16431
2020-07-24,금,47,21.6,20.1,24.2,13.5,NA,16.55732,0,0,3,172273,0,0,1,15111,18510,16430
2020-07-25,토,59,22.7,20.9,25.3,2.6,NA,17.74282,0,0,4,110768,0,0,1,15111,18509,16429
2020-07-26,일,76,24,22,27.4,0.4,85,20.68069,0,0,2,79812,0,1,1,15111,18508,16428
2020-07-27,월,59,24.4,22.3,27.2,2.6,NA,12.32498,0,0,1,163620,0,0,1,15111,18507,16427
2020-07-28,화,41,24,21.7,26.9,6.6,NA,11.85386,0,0,2,161207,0,0,1,15111,18506,16426
2020-07-29,수,40,24.7,22.5,26.2,67.9,NA,14.32392,0,0,2,152352,0,0,1,15111,18505,16425
2020-07-30,목,95,25,23.2,27,141.3,NA,14.52095,0,0,4,156915,0,0,1,15111,18504,16423
2020-07-31,금,49,25.9,23.7,30,16.5,NA,17.39058,0,0,0,177057,0,0,1,15111,18503,16422
2020-08-01,토,61,25.8,23.7,30.4,17.5,NA,18.6036,0,0,2,108617,0,0,1,15111,18502,16421
2020-08-02,일,51,27.7,23.8,30.6,5.4,63,17.38398,0,0,0,81460,0,0,1,15111,18501,16420
2020-08-03,월,40,27,25,30.6,1.4,NA,15.26285,0,0,1,159020,0,0,1,15111,18500,16419
2020-08-04,화,55,27.5,25.2,32.3,18.5,NA,14.94804,0,0,0,162287,0,0,1,15111,18499,16418
2020-08-05,수,47,26.4,25,29.8,24.4,NA,14.78293,0,0,0,156971,0,0,1,15111,18498,16417
2020-08-06,목,48,25.5,23.4,27.1,24,NA,15.68223,0,0,0,154326,0,0,1,15111,18497,16416
2020-08-07,금,63,23.5,23,24.2,34.9,NA,20.22168,0,0,1,168657,0,0,1,15111,18496,16415
2020-08-08,토,69,23.8,22.8,25,42.9,NA,24.07097,0,0,1,107048,0,0,1,15111,18495,16414
2020-08-09,일,71,26.2,23.8,30.1,32.1,78,24.2669,0,0,0,86236,0,0,1,15111,18494,16413
2020-08-11,화,77,26,24.7,27.9,59.3,NA,21.72309,0,0,0,161376,0,0,1,15111,18493,16412
2020-08-12,수,55,27.3,24.8,29.6,17.5,NA,18.98225,0,0,2,170124,0,0,1,15111,18493,16411
2020-08-13,목,63,28.7,25.4,32.2,NA,NA,17.79235,1,0,0,173649,0,0,1,15111,18493,16410
2020-08-14,금,72,28.5,25.7,31.2,0.6,NA,22.65432,0,0,0,183563,0,0,1,15111,18493,16409
2020-08-15,토,100,29.2,26.3,32.6,NA,NA,32.39256,0,0,0,107296,1,1,1,15111,18493,16408
2020-08-16,일,80,28.7,24.9,33.3,NA,84,24.04235,1,0,0,85484,0,0,1,15111,18493,16407
2020-08-17,월,66,28.6,25,33.6,NA,NA,19.78469,0,0,0,114202,1,0,1,15111,18493,16406
2020-08-18,화,55,29.1,25.4,33.6,NA,NA,16.17096,2,0,0,166196,0,0,1,15111,18493,16405
2020-08-19,수,70,28.9,25.3,34.2,NA,NA,17.00422,0,0,0,162300,0,0,1,15111,18493,16404
2020-08-20,목,71,29.1,24.8,34.6,NA,NA,17.2684,0,0,0,156738,0,0,1,15111,18493,16403
2020-08-21,금,76,29,25.1,33.7,NA,NA,22.22503,8,0,0,160287,0,0,1,15111,18493,16402
2020-08-22,토,72,25.8,23.7,31.1,11.8,NA,27.75074,7,0,0,93118,0,0,1,15111,18493,16401
2020-08-23,일,88,27.1,23.1,32.1,NA,69,24.68518,5,0,0,63418,0,0,1,15111,18493,16400
2020-08-24,월,59,28.5,23.1,33.2,NA,NA,16.63988,15,0,0,142680,0,0,1,15111,18492,16399
2020-08-25,화,73,29.9,24.8,35.4,NA,NA,17.63164,10,0,0,136097,0,0,1,15111,18491,16398
2020-08-26,수,55,29.3,25.6,33.8,1.6,NA,19.10113,11,0,0,131334,0,0,1,15111,18490,16397
2020-08-27,목,46,29.5,25.3,32.7,1,NA,17.51276,7,0,0,129746,0,0,1,15111,18489,16396
2020-08-28,금,79,29.3,25.1,35,27.4,NA,22.88107,3,0,0,140124,0,0,1,15111,18488,16395
2020-08-29,토,83,27.2,25,32.8,15.3,NA,23.87614,3,0,0,83168,0,0,1,15111,18487,16394
2020-08-30,일,78,27.9,25.6,31.8,8.4,63,24.37588,4,0,1,56255,0,0,1,15111,18486,16393
2020-08-31,월,89,26.7,24.2,31.1,0.1,NA,16.80279,6,0,1,136500,0,0,1,15111,18486,16392
2020-09-01,화,57,26.9,22.4,31.4,0,NA,16.17647,7,0,1,131649,0,0,0,,,
2020-09-02,수,95,24.6,22.9,26.5,26.2,NA,18.56617,8,0,4,125373,0,0,0,,,
2020-09-03,목,71,23.1,20.9,26,61.8,NA,19.67682,14,0,7,128187,0,0,0,,,
2020-09-04,금,68,24.3,20.6,28.8,NA,NA,22.48701,4,1,2,150269,0,0,0,,,
2020-09-05,토,81,22.2,20.3,25.3,NA,NA,23.20359,4,0,10,93179,0,0,0,,,
2020-09-06,일,88,21.1,17.9,25.2,22.8,66,21.63944,2,0,7,59781,0,0,0,,,
2020-09-07,월,95,19.3,16.3,22.3,29,NA,18.65863,5,0,0,124185,0,0,0,,,
2020-09-08,화,72,24.3,21.9,28.2,0.2,NA,15.96512,5,0,13,143525,0,0,0,,,
2020-09-09,수,68,22.2,18.7,26.5,9.9,NA,16.9646,4,0,5,140875,0,0,0,,,
2020-09-10,목,52,23.2,20,28.2,NA,NA,15.57766,8,0,3,143518,0,0,0,,,
2020-09-11,금,75,21.7,19.4,24.7,3,NA,21.62843,11,0,11,150980,0,0,0,,,
2020-09-12,토,75,19.3,17.8,20.6,11.7,NA,23.69011,11,0,4,91625,0,0,0,,,
2020-09-13,일,75,21.6,18.3,27.1,NA,70,20.61685,7,0,8,69500,0,0,0,,,
2020-09-14,월,66,21.9,16.8,27.5,NA,NA,14.04323,2,0,3,151887,0,0,0,,,
2020-09-15,화,66,23.4,18.5,29.4,0.1,NA,14.63983,1,0,11,148744,0,0,0,,,
2020-09-16,수,73,21.6,20,23.7,4.8,NA,15.09774,3,0,2,146043,0,0,0,,,
2020-09-17,목,71,21.7,19.9,23.8,0,NA,14.78513,1,0,9,150461,0,0,0,,,
2020-09-18,금,86,21.2,18,25.2,NA,NA,18.81054,2,0,13,166358,0,0,0,,,
2020-09-19,토,82,20,15.7,26.6,4.1,NA,20.82489,2,0,8,114895,0,0,0,,,
2020-09-20,일,83,18.9,14.2,25.6,NA,50,18.59149,2,0,3,77979,0,0,0,,,
2020-09-21,월,67,18,12.3,24.4,NA,NA,13.38719,2,0,1,159089,0,0,0,,,
2020-09-22,화,60,19.1,14.9,24.5,NA,NA,13.00523,2,0,0,158815,0,0,0,,,
2020-09-23,수,54,NA,NA,NA,NA,NA,13.21658,0,0,7,161199,0,0,0,,,
2020-09-24,목,57,NA,NA,NA,NA,NA,13.80988,0,0,4,165875,0,0,0,,,
2020-09-25,금,77,NA,NA,NA,NA,NA,17.88591,1,0,7,176472,0,0,0,,,
2020-09-26,토,11,NA,NA,NA,NA,NA,19.52271,0,0,1,118728,0,0,0,,,
